,fingerprint_index,SMILES,weight,selected,above_threshold_occurrence,norm_weight
2472413237,34,[CH2][C]([N])=[O],-0.5512619781518773,True,True,-0.12605419906121007
1055599604,35,[CH2][CH2][N],-0.6522601278547404,True,True,-0.18488710346603443
3515192951,36,[CH2][CH2][CH2][C]([N])=[O],,False,True,
3488509092,37,[C]=[O],,False,True,
608848338,38,[C][CH2][CH2][CH2][CH2],-0.10964258034669441,True,True,-0.04811705488448359
902542272,39,[C][CH2][CH2],,False,True,
71236097,40,[S],,False,True,
1435798937,41,[C],-0.17840027626721153,True,True,-0.4811044522417318
158835249,42,[F],,False,True,
3020298062,43,[C][C]([F])([F])[C]([F])([F])[C]([C])([F])[F],,False,True,
1031152895,44,[CH2][S][CH2],,False,True,
3234848093,45,[C][F],,False,True,
3836159906,46,[CH2][S][CH2][CH2][O],0.12402752004082747,True,True,0.04062902932822965
1408766665,47,[CH2][CH2][C]([F])([F])[C]([C])([F])[F],0.254540139168757,True,True,0.04062902932822965
1890015520,48,[CH2][CH2][C],0.254540139168757,True,True,0.04062902932822965
2731847728,49,[C][C]([F])([F])[CH2][CH2][S],,False,True,
1056111820,50,[C][C]([F])([F])[F],,False,True,
501170475,51,[C][C]([C])([F])[F],,False,True,
1777126915,52,[C][CH2][CH2][S][CH2],,False,True,
2607452139,53,[C][C]([F])([F])[C]([F])([F])[F],,False,True,
1105352298,54,[C][C]([F])([F])[C]([F])([F])[C]([F])([F])[F],,False,True,
1050061363,55,[CH2][C]([C])([F])[F],,False,True,
1642931323,56,[CH2][CH2][S][CH2][CH2],-0.5617556929665009,True,True,-0.21014595796664182
3033121101,57,[CH2][C]([F])([F])[C]([F])([F])[C]([C])([F])[F],0.254540139168757,True,True,0.04062902932822965
3975376304,58,[NH],,False,True,
3252991652,59,[CH2][CH2][NH],-0.19445586858604696,True,True,-0.031038535665256717
1419471055,60,[CH2][CH]([CH])[O][CH]([CH])[O],,False,True,
2559547115,61,[CH2][CH2][NH][C]([CH])=[O],,False,True,
3204830367,62,[CH2][CH]([O])[CH]([OH])[CH]([CH])[OH],,False,True,
3662940329,63,[CH][C]([NH])=[O],-0.14732786357127567,True,True,-0.020300978674642423
2695096831,64,[CH][CH]([CH])[OH],,False,True,
1280140868,65,[CH][O][CH]([O][CH])[CH]([CH])[OH],,False,True,
4117577934,66,[CH][CH]([O])[O],,False,True,
2907501493,67,[C][NH][CH2][CH2][CH2],-0.14732786357127567,True,True,-0.020300978674642423
2458879800,68,[CH][CH]([O])[CH]([OH])[CH2][OH],,False,True,
2923224004,69,[CH][CH]([CH])[O],,False,True,
1215045684,70,[CH][O][CH],,False,True,
2700290518,71,[C][NH][CH2],-0.19445586858604696,True,True,-0.031038535665256717
4271802259,72,[C][CH]([CH])[OH],,False,True,
877192649,73,[CH][CH]([OH])[CH]([OH])[CH]([O])[O],,False,True,
2345276715,74,[CH][O][CH]([CH]([CH])[OH])[CH]([CH2])[OH],,False,True,
674179319,75,[CH][CH]([CH2])[OH],,False,True,
576012786,76,[CH][CH]([O])[CH2][OH],,False,True,
751465417,77,[CH][CH]([OH])[CH2][OH],,False,True,
4136220120,78,[CH][CH]([OH])[CH]([OH])[CH]([CH])[OH],-0.16716270746320733,True,True,-0.09377135914031598
3619769568,79,[C][CH]([OH])[CH]([OH])[CH]([CH])[O],0.18148919684288622,True,True,0.04150018730294036
2935354863,80,[CH][CH]([CH])[O][CH]([CH])[O],,False,True,
3428543687,81,[CH2][CH2][CH2][CH2][NH],-0.14732786357127567,True,True,-0.020300978674642423
656417945,82,[CH2][NH][C](=[O])[CH]([CH])[OH],,False,True,
4203494655,83,[CH][CH]([OH])[CH]([OH])[C]([NH])=[O],,False,True,
649075404,84,[CH2][CH]([CH])[O],,False,True,
3920599003,85,[c],-0.3819499111407816,True,True,-0.1781502725982267
3515050116,86,[cH],,False,True,
2397784371,87,[O],-0.1064960666428314,True,True,-0.0619715919499475
3483534683,88,[c][O][CH2],-0.1856668698304621,True,True,-0.039584309651358396
4261443002,89,[C][CH3],-0.030381851426802896,True,True,-0.039584309651358396
927685696,90,[CH2][O][CH2][CH2][O],,False,True,
3600308116,91,[c][cH][cH],,False,True,
1838759254,92,[C][CH2][C],-0.1856668698304621,True,True,-0.039584309651358396
2709833800,93,[cH][c]([cH])[C],-0.1856668698304621,True,True,-0.039584309651358396
2708442669,94,[C][CH2][C]([CH3])([CH3])[CH3],,False,True,
691323696,95,[c][cH][cH][c]([cH])[C],,False,True,
3492694551,96,[cH][c]([cH])[O][CH2][CH2],,False,True,
2265307213,97,[c][C]([CH2])([CH3])[CH3],,False,True,
252222914,98,[cH][cH][c]([cH][cH])[C]([CH2])([CH3])[CH3],,False,True,
221813547,99,[c][C]([CH3])([CH3])[CH2][C]([CH3])([CH3])[CH3],,False,True,
2465584213,100,[cH][c]([cH])[O],,False,True,
2725445069,101,[c][O][CH2][CH2][O],,False,True,
735415753,102,[CH2][CH2][O],,False,True,
3038245089,103,[cH][c]([cH])[C]([CH3])([CH3])[CH2][C],-0.1856668698304621,True,True,-0.039584309651358396
169695886,104,[c][cH][cH][c]([cH])[O],-0.08861373332817511,True,True,-0.039584309651358396
688316216,105,[CH3][C]([CH3])([CH3])[CH2],,False,True,
1160485376,106,[cH][cH][c]([cH][cH])[O][CH2],,False,True,
489252890,107,[CH],-0.0885286987009146,True,True,-0.036238422328352726
1503073001,108,[CH2][CH]1[CH][CH][C]([CH2])([O])[O]1,,False,True,
1532180479,109,[CH]=[CH][CH2],-0.0885286987009146,True,True,-0.036238422328352726
1992864832,110,[CH]=[CH][CH2][CH2][CH2],,False,True,
2293059109,111,[CH2][CH2][C](=[O])[O][C],-0.781570970758182,True,True,-0.08765664736957518
3511593982,112,[CH][C]([O])([O])[CH2][OH],,False,True,
3300601930,113,[CH2][CH2][CH2][C](=[O])[O],,False,True,
2009652334,114,[C][CH2][OH],,False,True,
1513124145,115,[CH2][CH]([CH])[O][C]([CH])([O])[O],,False,False,
3580343328,116,[C][O][C],,False,False,
881501737,117,[C][O][CH]([CH2][OH])[CH]([CH])[OH],,False,True,
4157913681,118,[CH][CH2][CH2][CH2][CH2],-0.0885286987009146,True,True,-0.036238422328352726
76958499,119,[CH][CH2][CH2],,False,True,
458916594,120,[CH2][C](=[O])[O][C]([CH])([O])[O],,False,False,
3536638577,121,[CH2][C]([CH])([O])[O][C]([CH])([O])[O],,False,False,
2927936440,122,[C][O][C],,False,False,
2254482952,123,[CH2][C](=[O])[O],,False,True,
2319960401,124,[C][O][C]([O][C])([O][CH])[CH]([CH])[OH],,False,False,
1258937222,125,[C][O][C]1([CH2][OH])[O][CH][CH][CH]1[OH],,False,False,
2994717591,126,[C][O][CH],,False,True,
121816185,127,[CH2][C]([CH])([O])[O],,False,True,
3023539316,128,[C][CH]([OH])[CH]([OH])[CH]([CH])[OH],-0.27351799472903854,True,True,-0.0488410903459518
837782995,129,[C][CH]([CH])[OH],,False,True,
706208664,130,[CH][C]([O])([O])[O],,False,False,
86658733,131,[CH2][C]1([O])[O][CH][CH]([OH])[CH]1[OH],,False,True,
667847388,132,[CH][CH]([OH])[CH]([OH])[C]([O])([O])[O],,False,False,
3290656364,133,[C]1[CH][CH2][CH2][O]1,-0.3417033329224818,True,True,-0.047084861658619914
36031999,134,[CH2][CH2][CH2][C]([CH2])=[O],0.041755202472781756,True,True,0.0046830309670422565
97747177,135,[C][CH]([CH2])[NH][C]([CH2])=[O],,False,True,
1925098886,136,[O]=[C]1[CH][CH2][CH2][O]1,-0.12034326083856124,True,True,-0.050071127226953394
2499891788,137,[C][CH2][C],0.041755202472781756,True,True,0.0046830309670422565
1330721049,138,[C][CH2][C](=[O])[CH2][CH2],0.041755202472781756,True,True,0.0046830309670422565
929929947,139,[NH][CH]1[CH2][CH2][O][C]1=[O],-0.3417033329224818,True,True,-0.047084861658619914
3875003981,140,[NH][CH]1[C][O][CH2][CH2]1,-0.3417033329224818,True,True,-0.047084861658619914
1090409405,141,[CH2][C]([CH2])=[O],0.041755202472781756,True,True,0.0046830309670422565
388545553,142,[CH2][C](=[O])[CH2][C]([NH])=[O],,False,True,
598576994,143,[C][NH][CH],,False,True,
1254232763,144,[C][O][CH2],-0.046595024194110345,True,True,-0.02172504205054082
597434239,145,[C][NH][CH]1[CH2][CH2][O][C]1=[O],-0.3417033329224818,True,True,-0.047084861658619914
2867777796,146,[C][CH2][C](=[O])[NH][CH],0.041755202472781756,True,True,0.0046830309670422565
1299297690,147,[C][CH]([CH2])[NH],,False,True,
811938756,148,[CH][C](=[O])[O],,False,True,
1817285989,149,[CH2][C]([NH])=[O],,False,True,
780798759,150,[CH2][CH2][CH2][C]([NH])=[O],,False,True,
1746088985,151,[CH2][CH2][O][CH2][CH],-0.5131024875120136,True,True,-0.15207048763434017
2338455075,152,[CH2][O][CH2][CH]([CH2])[OH],,False,False,
1705832058,153,[CH][CH2][O],,False,True,
1906454907,154,[O][CH2][CH]([OH])[CH2][OH],,False,False,
190723384,155,[CH2][O][CH]([O][CH])[CH]([CH])[OH],,False,True,
3082215052,156,[CH2][CH2][O][CH]([CH])[O],,False,True,
65879851,157,[CH2][O][CH2][CH]([CH])[OH],-0.4081554323166429,True,True,-0.0803036632586469
1274313604,158,[CH2][CH]([OH])[CH]([OH])[CH]([CH2])[OH],-0.29386855008584184,True,True,-0.09761781902320621
2618340611,159,[CH][CH]([OH])[CH]([OH])[CH2][OH],,False,True,
3447016616,160,[CH3][CH2][CH2][CH2][O],,False,False,
2229815529,161,[CH][CH2][O],,False,True,
1190233020,162,[CH][CH]([OH])[CH]([OH])[CH2][O],-0.24564609960258527,True,True,-0.04397770641879584
2403424267,163,[C][O][CH2][CH]([CH])[OH],-0.24564609960258527,True,True,-0.04397770641879584
3381993971,164,[C][CH2][CH2][CH2][CH3],,False,False,
1090331025,165,[CH][CH2][S],,False,True,
476455189,166,[CH2][CH2][S][CH2][CH],,False,True,
1876113577,167,[CH2][S][CH2][CH]([CH])[OH],,False,True,
3528520626,168,[CH][CH]([OH])[CH]([OH])[CH2][S],,False,True,
3585525212,169,[CH3][CH2][CH2][CH2][S],,False,False,
1235962560,170,[CH2][CH2][CH2][CH]([CH2])[O],0.16886789073636996,True,True,0.03315196147474886
4185072645,171,[CH][CH2][CH2][CH2][CH3],,False,False,
3411465571,172,[CH2][CH2][CH]([CH2][CH2])[O][CH],,False,False,
191943810,173,[CH2][CH]([CH2])[O],,False,True,
1239428891,174,[CH2][CH]([CH2])[O][CH]([CH])[O],,False,True,
344540090,175,[CH][CH2][CH3],-0.1427074661537494,True,True,-0.016005274640011113
4087751336,176,[CH2][CH2][CH]([CH2][CH3])[O][CH],,False,False,
1648920968,177,[CH3][CH2][CH]([CH2])[O],-0.1427074661537494,True,True,-0.016005274640011113
3927637524,178,[CH2][CH2][CH]([CH3])[O][CH],,False,False,
1896929488,179,[CH2][CH]([CH3])[O][CH]([CH])[O],,False,False,
2341116588,180,[CH][CH3],0.2672628671457817,True,True,0.1360552491246798
126912016,181,[CH2][CH]([CH3])[O],,False,False,
3352965210,182,[CH2][CH2][CH2][CH]([CH3])[O],-0.26937898072139693,True,True,-0.042997566293000666
2822674512,183,[CH][CH2][CH2][CH3],,False,True,
2178837040,184,[C][O][CH2][CH]([CH])[O],,False,True,
1709498912,185,[CH][O][CH]([CH2][O])[CH]([CH])[OH],,False,True,
4162226147,186,[CH][CH]([O])[CH]([OH])[CH]([CH])[OH],,False,True,
1066529932,187,[CH][O][CH]([CH]([CH2])[O])[CH]([CH])[OH],,False,True,
2148729966,188,[CH][CH]([OH])[CH]([OH])[CH]([O])[OH],,False,False,
3770714472,189,[CH][CH]([CH2])[O][CH]([CH])[OH],-0.21176533636461267,True,True,-0.023750420767042035
1094099305,190,[CH][CH]([O])[OH],-0.21176533636461267,True,True,-0.023750420767042035
1759582744,191,[CH][O][CH]([OH])[CH]([CH])[OH],,False,False,
3165438105,192,[C][CH2][CH2][S][CH],,False,False,
559475036,193,[CH2][CH2][CH2][CH]([CH2])[S],,False,False,
3248275030,194,[O]=[C]([O])[CH2][CH2][S],,False,False,
3354074812,195,[CH2][C]1([OH])[CH][CH][CH]([OH])[CH]1[OH],,False,False,
1766574602,196,[O][CH2][C]1([OH])[CH]([OH])[CH][CH][CH]1[OH],,False,False,
3317661192,197,[C][O][CH2][C]([CH])([CH])[OH],,False,False,
3003876926,198,[CH2][CH]([CH2])[S],,False,False,
2551400646,199,[C][CH2][O],,False,False,
1384934728,200,[CH2][C]([CH])([CH])[OH],,False,False,
1096117887,201,[CH2][CH2][CH]([CH2][CH2])[S][CH2],,False,False,
2516900239,202,[C][OH],,False,False,
1379655244,203,[C][N]([CH3])[CH2][CH]([CH])[OH],,False,True,
2979718820,204,[CH2][CH]([OH])[CH]([OH])[CH]([CH])[OH],0.0818745338851683,True,True,0.022061990501575313
1036049644,205,[C][N]([CH3])[CH2],,False,True,
1179136081,206,[CH2][CH2][C](=[O])[N]([CH3])[CH2],,False,True,
4031622557,207,[CH][CH2][N]([CH3])[C]([CH2])=[O],,False,True,
1803341746,208,[CH3][N],,False,True,
1727367062,209,[CH][CH]([OH])[CH]([OH])[CH2][N],,False,True,
2446782164,210,[CH][CH2][N],,False,True,
250830824,211,[CH][O][CH]([O][C])[CH]([CH])[OH],,False,True,
3873275638,212,[CH][O][CH2][CH]([CH])[O],0.2737151985363194,True,True,0.09964459456448227
109072984,213,[CH][CH]([O])[O][C]([CH2])([CH])[O],,False,True,
163045930,214,[CH][O][C]1([CH2][OH])[O][CH][CH][CH]1[OH],,False,True,
3382490127,215,[C][O][CH],-0.46147744745645125,True,True,-0.06358908350767933
171535549,216,[OH][CH]1[C][O][CH]([S])[CH]1[OH],-0.46147744745645125,True,True,-0.06358908350767933
817133163,217,[O]=[C]1[CH][CH][CH]([S])[O]1,-0.46147744745645125,True,True,-0.06358908350767933
125641083,218,[CH][CH]([O])[S],,False,True,
629646725,219,[O]=[C]1[O][CH][CH]([OH])[CH]1[OH],,False,True,
2158874698,220,[O]=[C]1[O][CH][CH][CH]1[OH],,False,True,
2148051969,221,[CH2][CH2][S][CH]([CH])[O],,False,True,
15732548,222,[CH2][S][CH]1[O][C][CH][CH]1[OH],,False,True,
4083358237,223,[CH][CH]([NH])[CH]([OH])[CH]([CH])[OH],,False,False,
2773042746,224,[CH][CH]([CH])[NH],,False,False,
2235109551,225,[C][NH][CH]([CH]([CH])[OH])[CH]([OH])[O],,False,False,
2491107160,226,[CH][O][CH]([OH])[CH]([CH])[NH],,False,False,
4226892339,227,[CH2][C](=[O])[NH][CH]([CH])[CH],,False,False,
2089376046,228,[CH][CH]([OH])[CH]([OH])[CH]([NH])[O],,False,False,
3182230569,229,[CH][CH]([NH])[O],,False,False,
475714600,230,[CH2][CH]([CH])[O][CH]([CH])[NH],,False,False,
727388576,231,[C][NH][CH]([O][CH])[CH]([CH])[OH],,False,False,
3503285287,232,[CH2][C](=[O])[NH][CH]([CH])[O],,False,False,
2422181067,233,[CH2][CH2][CH2][CH]([CH3])[CH2],,False,True,
2105599210,234,[CH2][CH2][CH2][CH]([CH3])[CH3],,False,True,
3113905628,235,[CH3][CH]([CH3])[CH2],,False,True,
1063076606,236,[CH][CH2][CH2][CH2][CH],,False,True,
1171520087,237,[CH][CH2][CH2][O][CH],,False,True,
1294517666,238,[CH2][CH2][CH]([CH3])[CH3],,False,True,
3491661278,239,[NH2],,False,False,
3423023639,240,[CH][CH]([OH])[CH]([NH2])[CH]([O])[O],,False,False,
4078035686,241,[CH2][O][CH]([O][CH])[CH]([CH])[NH2],,False,False,
3360038207,242,[CH][CH]([NH2])[CH]([OH])[CH]([CH])[OH],,False,False,
2657894680,243,[CH][CH]([CH])[NH2],,False,False,
3023073607,244,[CH][NH2],,False,False,
220054054,245,[CH][CH]([OH])[C](=[O])[N]([CH2])[CH3],0.07346386183860977,True,True,0.016798597819235095
4253706918,246,[C][N]([CH3])[CH2][CH2][CH2],0.07346386183860977,True,True,0.016798597819235095
92512687,247,[CH][CH]([OH])[CH]([OH])[C]([N])=[O],,False,True,
861204887,248,[CH2][CH2][CH2][CH2][N],,False,True,
626759161,249,[CH][C]([N])=[O],,False,True,
3646848731,250,[C][CH]([OH])[CH]([OH])[CH]([CH])[OH],-0.43539542358270344,True,True,-0.0599951224088251
2245538261,251,[N][CH2][CH]([OH])[CH2][OH],,False,False,
1047001039,252,[C][N]([CH3])[CH2][CH]([CH2])[OH],,False,False,
922218258,253,[C][NH][CH2][CH2][O],,False,False,
1447288250,254,[CH][O][CH2][CH2][NH],,False,False,
3899830284,255,[CH][CH]([OH])[CH]([OH])[CH]([O])[S],,False,False,
868596516,256,[CH2][CH]([CH])[O][CH]([CH])[S],,False,False,
1616061308,257,[CH][O][CH]([S][CH2])[CH]([CH])[OH],,False,False,
3862530024,258,[CH][CH]([O])[S],,False,False,
1632373394,259,[CH2][CH2][S][CH]([CH])[O],,False,False,
3240735605,260,[N+],,False,True,
428597197,261,[Br-],0.44349503750176816,True,True,0.14732103280834696
2192200467,262,[CH2][CH2][N+],-0.15669087036627236,True,True,-0.1311119694151337
3611146069,263,[CH3][N+],,False,True,
3175782020,264,[CH2][CH2][CH2][N+]([CH3])([CH3])[CH3],,False,True,
644309552,265,[CH2][CH2][N+]([CH3])([CH3])[CH3],,False,True,
268399525,266,[CH2][N+]([CH3])([CH3])[CH3],-0.15193423408584125,True,True,-0.02989271881606248
2400553328,267,[CH2][CH2][CH2][CH2][N+],0.48676149392939627,True,True,0.28758451122402207
111501795,268,[Cl-],0.7961467626154723,True,True,0.21559756250715623
2098374967,269,[n+],,False,True,
1432054968,270,[cH][cH][cH][n+]([cH])[CH2],0.09948911216480409,True,True,0.05483715459567229
697813700,271,[cH][cH][cH],,False,True,
624834117,272,[cH][n+]([cH])[CH2],0.21309015513312649,True,True,0.05483715459567229
1961038433,273,[cH][cH][cH][cH][n+],,False,True,
1273105597,274,[cH][cH][n+],,False,True,
4201004373,275,[cH][cH][n+]([cH][cH])[CH2][CH2],,False,True,
3491447471,276,[cH][cH][cH][cH][cH],,False,True,
2881139727,277,[CH2][CH2][CH2][CH2][n+],,False,True,
3124448797,278,[CH2][CH2][n+],,False,True,
1743104007,279,[cH][n+]([cH])[CH2][CH2][CH2],,False,True,
1302177307,280,[I-],,False,False,
83576517,281,[CH3][CH2][N+],,False,False,
2309908083,282,[CH2][N+]([CH3])([CH3])[CH2],,False,True,
3071355669,283,[CH2][CH2][CH2][N+]([CH3])([CH3])[CH2],,False,True,
2236495073,284,[CH3][CH2][CH2][CH2][N+],,False,True,
1349177331,285,[CH2][CH2][N+]([CH2][CH3])([CH2][CH3])[CH2][CH3],,False,False,
551324979,286,[CH3][CH2][N+]([CH2])([CH2])[CH2],,False,False,
26256964,287,[CH2][CH2][CH2][N+]([CH2])([CH2])[CH2],,False,True,
962613647,288,[CH3][CH2][CH2][N+]([CH2])([CH2])[CH2],,False,False,
3767942009,289,[CH3][CH2][CH2][N+],,False,False,
2779314699,290,[CH2][CH2][N+]([CH2][CH2])([CH2][CH2])[CH2][CH2],0.057450406099051346,True,True,0.0064433175963255485
246194470,291,[cH][cH][cH][c]([cH])[CH2],,False,True,
789897215,292,[c][cH][cH][cH][cH],,False,True,
3091492204,293,[cH][c]([cH])[CH2],,False,True,
293317986,294,[c][CH2][N+]([CH3])([CH3])[CH2][CH2],,False,True,
1197038171,295,[cH][c]([cH])[CH2][N+]([CH2])([CH3])[CH3],,False,True,
521667465,296,[cH][cH][c]([cH][cH])[CH2][N+],,False,True,
616617316,297,[c][CH2][N+],,False,True,
1855747504,298,[NH2+],,False,False,
1872296144,299,[CH2][CH2][NH2+],,False,False,
2115568322,300,[CH2][CH2][CH2][CH2][NH2+],,False,False,
3834173828,301,[CH2][NH2+][CH2][CH2][OH],,False,False,
2280339743,302,[NH2+][CH2][CH2][OH],,False,False,
3527494607,303,[NH+],,False,False,
1374326183,304,[CH2][CH2][NH+],,False,False,
1549096900,305,[CH2][CH2][CH2][CH2][NH+],,False,False,
476244041,306,[CH2][NH+][CH2][CH2][OH],,False,False,
2130774226,307,[NH+][CH2][CH2][OH],,False,False,
1127585880,308,[N+],,False,False,
3883108641,309,[CH2][CH2][N+],,False,False,
4143084339,310,[CH2][CH2][CH2][CH2][N+],,False,False,
377725469,311,[CH2][N+][CH2][CH2][OH],,False,False,
1977631366,312,[N+][CH2][CH2][OH],,False,False,
2082417254,313,[O-],0.16472442609497365,True,True,0.046747188023518405
3452116591,314,[Na+],0.09299591509320906,True,True,0.035024287872792215
813710401,315,[C][NH][CH]([C](=[O])[O-])[CH]([CH3])[CH3],,False,False,
1032155423,316,[C][CH]([NH])[CH]([CH3])[CH3],,False,False,
2566628774,317,[C][CH]([CH])[NH][C]([CH2])=[O],,False,False,
988591813,318,[CH][CH]([NH])[C](=[O])[O-],,False,False,
2456511238,319,[CH][CH]([CH3])[CH3],,False,False,
4218693718,320,[C][CH]([CH])[NH],,False,False,
3366073077,321,[C][O-],0.16472442609497365,True,True,0.046747188023518405
3251373328,322,[CH][C](=[O])[O-],0.3098537218203782,True,True,0.04269615839430729
1725549432,323,[CH][CH2][CH]([CH3])[CH3],,False,False,
2389601466,324,[C][NH][CH]([CH2][CH])[C](=[O])[O-],,False,False,
786217196,325,[CH][CH2][CH],,False,False,
2599623283,326,[CH2][CH]([NH])[C](=[O])[O-],,False,False,
2685627048,327,[C][CH]([NH])[CH2][CH]([CH3])[CH3],,False,False,
25359439,328,[S],,False,True,
143115241,329,[O-],,False,True,
4251426131,330,[O]=[S],,False,True,
559561749,331,[CH2][S](=[O])(=[O])[O-],,False,True,
691088788,332,[O-][S],,False,True,
3964227251,333,[CH2][CH2][CH2][CH2][S],0.5053933612182532,True,True,0.08066956261705904
1066639517,334,[CH2][CH2][CH2][S](=[O])(=[O])[O-],0.22631029239731276,True,True,0.040516041633482214
1745831407,335,[CH2][CH2][S],,False,True,
2622556907,336,[CH2][CH2][S](=[O])(=[O])[O-],,False,True,
785852987,337,[Li+],0.09983611044588857,True,True,0.01375687327564279
1218236502,338,[NH4+],,False,False,
864961746,339,[K+],,False,False,
1377588596,340,[CH2][O][S],0.30552385338651994,True,True,0.054697543945982474
2232192838,341,[CH2][CH2][O][S](=[O])(=[O])[O-],,False,True,
2613384142,342,[O]=[S](=[O])([O-])[O],,False,True,
1633382703,343,[CH2][CH2][CH2][O][S],0.07534597024097138,True,True,0.01038226509232043
651044144,344,[CH2][O][S](=[O])(=[O])[O-],0.30552385338651994,True,True,0.054697543945982474
1324067425,345,[CH2][CH2][CH]([CH2][CH3])[O][S],,False,False,
3148124674,346,[CH3][N+]([CH3])([CH3])[CH3],,False,False,
2923619384,347,[CH][O][S](=[O])(=[O])[O-],,False,False,
4246835284,348,[CH][O][S],,False,False,
4022534272,349,[CH2][CH]([CH2])[O][S](=[O])(=[O])[O-],,False,False,
2503421701,350,[O][CH2][CH2][O][S],-0.6158048363869024,True,True,-0.08485455872496317
370055453,351,[CH2][CH2][CH2][CH]([CH2])[CH2],,False,False,
476412407,352,[CH2][CH]([CH2])[CH2],,False,False,
3868597037,353,[CH2][CH2][CH]([CH2][CH2])[CH2][O],,False,False,
644503466,354,[CH2][CH2][CH2][CH2][O],0.03163098148776052,True,True,0.0085233146379462
450759709,355,[O]=[C]([O])[CH2][S](=[O])(=[O])[O-],0.004150805904875165,True,True,0.0005719584884680273
1391531088,356,[CH2][O][C](=[O])[CH2][S],0.004150805904875165,True,True,0.0005719584884680273
1199425752,357,[C][O][CH2][CH2][CH2],,False,True,
627197303,358,[C][CH2][S],0.004150805904875165,True,True,0.0005719584884680273
3508925965,359,[C][CH2][S](=[O])(=[O])[O-],0.004150805904875165,True,True,0.0005719584884680273
3387846738,360,[C][CH]([S])[CH2][C](=[O])[O],,False,True,
211481179,361,[CH][S](=[O])(=[O])[O-],,False,True,
1355695207,362,[C][CH2][CH]([C](=[O])[O])[S](=[O])(=[O])[O-],,False,True,
4013029118,363,[C][CH]([CH2])[S],,False,True,
4220467133,364,[CH2][O][C](=[O])[CH]([CH2])[S],-0.25985593396995804,True,True,-0.046521674855823925
2783401914,365,[C][CH2][CH],,False,True,
741468731,366,[CH3][CH2][CH2][CH2][O],,False,True,
3303195063,367,[C][CH]([CH2])[S](=[O])(=[O])[O-],-0.00214225658498999,True,True,-0.0004214841645944212
3852144821,368,[C][O][CH2][CH]([CH2])[CH2],,False,False,
1059211893,369,[CH2][CH2][CH]([CH2][CH3])[CH2][O],,False,False,
518161413,370,[CH][CH2][O][C]([CH])=[O],,False,False,
2627010930,371,[CH2][CH2][CH]([C](=[O])[O])[S](=[O])(=[O])[O-],0.7203191707767755,True,True,0.09925606582763546
687766225,372,[C][O][CH2][CH3],,False,False,
2911148063,373,[CH3][CH2][O],,False,False,
776537791,374,[C][CH]([S])[CH2][CH2][CH2],0.7203191707767755,True,True,0.09925606582763546
4241479452,375,[CH3][CH2][O][C]([CH])=[O],,False,False,
3220288623,376,[C][C]([F])([F])[C]([F])([F])[C](=[O])[O-],,False,True,
3162932175,377,[C][C]([F])([F])[C]([F])([F])[C]([C])([F])[F],,False,True,
1004529331,378,[C][C](=[O])[O-],,False,True,
3606742283,379,[C][C]([C])([F])[F],,False,True,
3030687265,380,[C][C]([F])([F])[C](=[O])[O-],,False,True,
3721196661,381,[C][C]([F])([F])[C]([F])([C]([F])([F])[F])[C]([F])([F])[F],,False,False,
